,latitude,longitude
38971,34.1774,-118.9358
38972,26.9905,-82.0964
38973,30.2687,-81.7473
38974,33.8206,-84.3549
38975,43.633,-116.2951
38976,37.8437,-122.1242
38977,45.0736,-93.138
38978,32.7942,-96.7475
38979,42.6735,-82.9163
38980,46.7246,-122.9671
38981,38.5773,-92.2443
38982,28.6611,-81.3656
38983,32.9522,-96.6654
38984,29.5465,-98.2954
38985,35.5103,-92.0392
38986,30.1745,-97.6134
38987,34.0229,-117.8975
38988,38.8076,-104.7403
38989,40.3983,-120.6464
38990,38.8075,-94.9157
38991,41.8886,-88.2022
38992,37.7051,-97.3133
38993,34.3046,-118.6844
38994,41.9543,-87.6575
38995,38.0973,-122.5837
38996,39.2461,-94.4191
38997,47.6115,-122.1162
38998,33.6144,-117.6433
38999,33.7408,-84.2632
39000,44.9927,-123.0167
39001,39.8854,-105.1139
39002,42.8223,-83.2829
39003,34.3843,-79.8422
39004,34.6417,-102.7241
39005,37.3506,-89.5094
39006,34.1468,-118.1391
39007,36.2872,-80.8554
39008,44.7849,-106.9648
39009,44.3165,-121.5091
39010,33.6493,-86.7057
39011,35.6169,-82.1686
39012,28.2311,-82.2057
39013,38.5568,-121.4929
39014,42.3358,-83.3846
39015,41.6077,-87.7542
39016,28.031,-82.7239
39017,26.9667,-82.3599
39018,34.8285,-82.3516
39019,32.9328,-97.0808
39020,30.1298,-92.4767
39021,35.0742,-78.965
39022,32.3112,-110.9179
39023,33.9056,-118.0818
39024,41.5825,-87.805
39025,33.5021,-112.0305
39026,42.5028,-83.1887
39027,40.0325,-86.9074
39028,41.7728,-87.9757
39029,33.8205,-117.8104
39030,20.7441,-156.4475
39031,42.5592,-83.0029
39032,45.0125,-84.6723
39033,36.1546,-86.8602
39034,42.6413,-83.0504
39035,29.8072,-95.9755
39036,41.4689,-96.7813
39037,42.4261,-83.1951
39038,32.5475,-85.4682
39039,33.8473,-118.1115
39040,41.9543,-87.6575
39041,32.2733,-110.7658
39042,37.7195,-122.4411
39043,43.9555,-89.9418
39044,,
39045,,
39046,41.4883,-92.4703
39047,28.9527,-96.6488
39048,33.9577,-118.4373
39049,33.9531,-116.5219
39050,36.6172,-83.7231
39051,39.734,-94.8171
39052,33.1717,-86.2713
39053,35.4852,-94.779
39054,37.8524,-83.9309
39055,37.3249,-121.9153
39056,42.9659,-83.7808
39057,33.2131,-117.2243
39058,34.9681,-81.0489
39059,35.7715,-119.2459
39060,39.679,-104.9631
39061,29.4189,-98.6895
39062,25.7215,-80.2684
39063,42.2766,-122.8227
39064,41.776,-87.6674
39065,45.5373,-122.5987
39066,42.3959,-83.1411
39067,38.2671,-122.0357
39068,42.6593,-83.1225
39069,27.8427,-82.6448
39070,,
39071,45.0,-93.391
39072,30.3949,-86.4692
39073,26.656,-80.126
39074,48.6927,-94.5995
39075,27.3908,-80.3246
39076,39.4877,-121.4698
39077,42.0764,-88.1093
39078,30.2285,-93.188
39079,34.1435,-118.1266
39080,30.6662,-98.4475
39081,35.1149,-80.705
39082,36.2022,-119.338
39083,34.1074,-118.3652
39084,32.7969,-117.2405
39085,47.8948,-122.1987
39086,33.0954,-117.2619
39087,32.0391,-81.1242
39088,42.3945,-83.2454
39089,34.1774,-118.9358
39090,32.9652,-117.1213
39091,37.2417,-121.9554
39092,,
39093,34.7784,-86.6091
39094,37.2962,-93.4259
39095,33.2645,-89.2804
39096,29.4589,-98.5699
39097,44.949,-123.004
39098,39.4877,-121.4698
39099,42.3945,-83.2454
39100,37.4647,-122.2304
39101,26.6281,-82.0182
39102,28.1479,-82.0372
39103,47.4995,-122.3603
39104,30.9806,-95.7089
39105,34.7363,-92.2741
39106,38.0891,-85.6548
39107,44.8322,-124.0503
39108,34.1678,-118.1261
39109,35.3067,-93.0712
39110,36.2092,-115.2941
39111,42.8059,-83.973
39112,32.3803,-99.5184
39113,42.9282,-83.6264
39114,38.7878,-92.2537
39115,32.2848,-93.8003
39116,26.1042,-80.126
39117,37.954,-122.0737
39118,37.8274,-87.5632
39119,43.5773,-96.4956
39120,42.3615,-83.3649
39121,37.5735,-122.3225
39122,36.2569,-82.6905
39123,35.7058,-95.5002
39124,40.1559,-105.1624
39125,42.5424,-83.3793
39126,42.6912,-95.4381
39127,25.8486,-80.1446
39128,35.7429,-81.5134
39129,33.6437,-117.6868
39130,38.7622,-90.5471
39131,29.5224,-95.1879
39132,43.7023,-124.0968
39133,29.9746,-90.0852
39134,44.3044,-94.4644
39135,37.9691,-122.5105
39136,30.5241,-87.2167
39137,45.4553,-93.5879
39138,38.0618,-122.5404
39139,40.0878,-104.282
39140,32.4682,-99.7182
39141,35.799,-80.89399999999998
39142,35.0963,-94.3313
39143,33.8769,-83.8968
39144,35.3613,-82.4264
39145,43.0348,-83.5268
39146,41.7664,-88.3446
39147,35.4833,-97.1734
39148,35.9656,-86.5048
39149,40.8775,-111.8727
39150,48.0656,-122.1562
39151,45.4373,-122.6147
39152,33.9938,-118.4635
39153,30.2837,-81.8202
39154,44.7497,-93.2029
39155,39.7378,-104.8152
39156,43.0888,-82.4905
39157,43.0107,-89.2948
39158,37.6873,-121.8957
39159,37.9939,-121.8089
39160,41.8793,-87.8433
39161,27.922,-82.1216
39162,29.5334,-98.4975
39163,33.6048,-112.2237
39164,40.6254,-111.9677
39165,35.2599,-82.6695
39166,38.2674,-85.6237
39167,36.9102,-121.7569
39168,44.6749,-93.2578
39169,38.4089,-122.7339
39170,41.4688,-90.1711
39171,,
39172,26.7357,-81.8435
39173,43.1122,-87.9932
39174,34.9245,-82.3197
39175,32.3038,-89.964
39176,43.8223,-84.7635
39177,32.4566,-92.1854
39178,27.2002,-80.84100000000002
39179,48.3151,-122.6374
39180,35.5393,-82.51799999999999
39181,34.8305,-87.656
39182,,
39183,32.754,-97.1348
39184,33.7523,-117.8541
39185,,
39186,37.4668,-89.2207
39187,32.8239,-117.1965
39188,,
39189,38.317,-88.9105
39190,33.9946,-117.043
39191,34.4336,-118.5007
39192,30.2638,-97.7166
39193,45.5416,-88.9116
39194,38.6184,-122.862
39195,29.834,-95.4342
39196,34.711,-87.5221
39197,35.7977,-78.6253
39198,33.7967,-116.9324
39199,34.0116,-118.3411
39200,42.1875,-84.6529
39201,,
39202,31.0217,-90.479
39203,34.1799,-103.3363
39204,33.5251,-81.9394
39205,38.7902,-94.6643
39206,37.5605,-121.9999
39207,32.7649,-97.0112
39208,34.107,-117.5941
39209,39.6895,-105.0908
39210,42.5938,-82.9133
39211,19.7025,-155.0939
39212,29.4602,-82.8553
39213,42.5627,-83.1799
39214,34.1802,-118.4324
39215,43.3034,-88.0029
39216,33.6128,-117.6622
39217,44.4587,-93.1668
39218,30.4771,-84.2246
39219,40.9261,-92.2268
39220,45.832,-120.813
39221,44.9657,-92.3655
39222,33.9859,-96.1621
39223,,
39224,27.789,-82.6779
39225,26.1817,-80.1746
39226,36.3314,-119.6491
39227,33.7524,-117.9939
39228,36.6849,-121.7934
39229,26.1097,-80.3215
39230,35.7772,-81.4302
39231,44.6954,-86.0376
39232,41.9232,-87.8185
39233,35.1527,-86.5664
39234,40.0497,-105.2143
39235,31.7089,-106.3293
39236,48.6603,-112.3654
39237,36.1316,-82.8692
39238,37.6085,-93.4126
39239,36.1633,-86.6609
39240,39.4895,-104.8447
39241,33.7364,-117.8229
39242,42.57,-83.7484
39243,38.0031,-121.9172
39244,33.5025,-80.8593
39245,33.369,-117.229
39246,47.6876,-114.1404
39247,42.0312,-87.8112
39248,28.1913,-82.7279
39249,33.8896,-118.3996
39250,47.1704,-122.5888
39251,35.5115,-98.9795
39252,35.2023,-84.8476
39253,38.0045,-85.6888
39254,35.3338,-82.1557
39255,39.407,-87.402
39256,35.8439,-90.1806
39257,46.7572,-95.0714
39258,34.8337,-92.3289
39259,34.4429,-117.6403
39260,33.9576,-93.8707
39261,33.2285,-97.1813
39262,46.8384,-92.643
39263,37.814,-121.966
39264,42.6593,-88.8307
39265,42.2922,-89.1161
39266,31.3408,-85.8421
39267,35.0151,-78.32600000000002
39268,34.2998,-110.0
39269,39.1793,-89.6499
39270,37.3502,-122.0349
39271,38.4566,-90.3282
39272,28.3037,-81.5898
39273,47.1291,-122.4094
39274,41.8001,-87.9287
39275,38.1913,-85.7847
39276,37.745,-122.4383
39277,31.9933,-90.3744
39278,33.7524,-117.9939
39279,42.6367,-82.5866
39280,32.9485,-97.1524
39281,42.1598,-87.9644
39282,30.3584,-81.692
39283,35.108000000000004,-82.1403
39284,35.325,-81.846
39285,33.2377,-95.9089
39286,28.0219,-80.5389
39287,36.8303,-119.8319
39288,33.6706,-83.874
39289,32.4566,-92.1854
39290,,
39291,45.3129,-95.5766
39292,29.7409,-95.3923
39293,38.4826,-121.4006
39294,38.3511,-91.4867
39295,33.9797,-117.7308
39296,46.1299,-112.9739
39297,38.5539,-121.3693
39298,33.9944,-96.5299
39299,40.5794,-111.8816
39300,38.8619,-94.661
39301,42.6005,-82.9998
39302,31.535,-97.1899
39303,48.7974,-122.4448
39304,33.3363,-111.9197
39305,30.9687,-87.3216
39306,37.6247,-122.429
39307,42.3173,-85.1782
39308,39.2301,-85.8855
39309,41.9008,-88.7548
39310,30.5418,-89.691
39311,34.2092,-118.8739
39312,37.31800000000001,-122.0449
39313,45.5387,-122.9636
39314,33.7661,-117.9738
39315,44.2504,-85.43
39316,,
39317,37.9237,-86.3441
39318,42.4319,-122.8296
39319,41.8515,-87.6694
39320,41.9794,-88.2063
39321,35.039,-81.822
39322,,
39323,39.7436,-105.0643
39324,33.5798,-85.0812
39325,28.4944,-81.2902
39326,42.4212,-83.1009
39327,34.0447,-118.4487
39328,36.6167,-121.922
39329,32.6548,-97.092
39330,44.3047,-105.4959
39331,35.9149,-81.5398
39332,44.5463,-88.1021
39333,48.7854,-105.417
39334,28.8846,-81.3065
39335,37.7175,-94.6613
39336,40.3928,-111.7941
39337,28.7168,-81.4126
39338,29.7446,-95.4683
39339,44.5199,-85.6935
39340,33.6539,-85.8382
39341,29.7853,-95.1852
39342,,
39343,39.3392,-94.2261
39344,47.6019,-122.6299
39345,44.652,-123.1333
39346,33.906,-84.184
39347,41.7447,-87.7699
39348,,
39349,44.0612,-123.1555
39350,43.9769,-88.949
39351,37.7513,-87.1554
39352,32.7969,-117.2405
39353,29.7857,-91.5026
39354,47.3929,-122.3129
39355,26.2534,-81.7644
39356,33.8018,-116.517
39357,41.7257,-87.556
39358,35.9623,-85.0514
39359,36.4695,-84.2907
39360,41.2411,-89.9274
39361,42.3311,-88.2955
39362,40.2817,-86.0433
39363,33.9146,-82.2719
39364,,
39365,36.0955,-78.4486
39366,34.0782,-84.2281
39367,35.6102,-88.814
39368,37.3814,-122.1258
39369,33.5948,-92.8513
39370,34.2837,-85.2231
39371,48.5454,-123.0947
39372,41.1437,-104.7962
39373,34.0557,-118.0444
39374,34.4262,-118.449
39375,37.3764,-122.0238
39376,25.7022,-80.2978
39377,39.2591,-119.9566
39378,42.3989,-123.3538
39379,42.88,-124.0709
39380,29.4272,-81.5579
39381,,
39382,43.0128,-83.6914
39383,35.9967,-78.8966
39384,45.6711,-121.5391
39385,45.0379,-98.0996
39386,40.3307,-103.5971
39387,28.1987,-81.8083
39388,41.6255,-93.6736
39389,41.7143,-87.7516
39390,26.1817,-80.1746
39391,33.9335,-84.3958
39392,29.5863,-98.4769
39393,38.032,-121.0493
39394,47.6151,-122.3447
39395,35.9427,-77.7608
39396,35.1945,-94.3983
39397,41.5467,-87.6126
39398,25.7873,-80.1564
39399,28.4794,-82.5083
39400,29.5497,-95.7982
39401,,
39402,42.2514,-89.0235
39403,29.5855,-98.4071
39404,38.4678,-107.8752
39405,37.3466,-85.3508
39406,35.0717,-106.509
39407,34.8661,-82.3198
39408,39.9307,-91.3763
39409,,
39410,46.7309,-116.9897
39411,35.5699,-92.8251
39412,35.2495,-81.133
39413,39.3673,-93.4926
39414,29.7229,-98.0742
39415,32.2974,-110.8404
39416,,
39417,32.7835,-117.0189
39418,41.6763,-85.9621
39419,33.6324,-112.1118
39420,47.192,-95.8871
39421,38.2117,-84.5562
39422,25.6694,-80.4085
39423,42.4638,-83.2255
39424,39.4877,-121.4698
39425,32.8221,-92.6579
39426,39.9245,-105.0609
39427,39.0307,-108.4361
39428,42.471,-83.1438
39429,45.456,-122.7996
39430,29.7738,-95.598
39431,34.5087,-82.5101
39432,36.1149,-115.2161
39433,37.9194,-122.0259
39434,42.1346,-104.332
39435,35.1273,-85.2802
39436,35.833,-97.436
39437,47.5344,-122.3547
39438,35.3683,-78.0929
39439,39.0154,-95.7469
39440,25.8521,-80.1821
39441,45.3486,-92.4014
39442,34.0268,-84.2422
39443,37.1654,-93.2522
39444,29.2353,-81.0658
39445,47.5098,-111.3405
39446,27.0813,-80.1509
39447,46.3646,-116.8609
39448,,
39449,39.195,-86.5757
39450,29.8134,-90.4407
39451,37.8002,-122.4091
39452,32.1392,-110.9451
39453,30.3269,-85.5169
39454,38.8033,-90.2065
39455,,
39456,46.9209,-96.8318
39457,33.1602,-117.325
39458,33.6021,-117.264
39459,34.6246,-98.3895
39460,39.0461,-87.1723
39461,41.4767,-120.5456
39462,41.8927,-87.941
39463,25.985,-80.1407
39464,46.8564,-96.8123
39465,34.9947,-81.2245
39466,34.2141,-119.175
39467,36.003,-96.1106
39468,36.1042,-96.0244
39469,41.6353,-88.6393
39470,45.6914,-122.5805
39471,27.4072,-82.5303
39472,33.9726,-90.1116
39473,39.2019,-121.2026
39474,34.1663,-77.8723
39475,33.6166,-84.2939
39476,41.9735,-87.8658
39477,41.9719,-87.6624
39478,44.4975,-88.0324
39479,42.3661,-83.1422
39480,34.9506,-85.2432
39481,41.2124,-85.7061
39482,29.5182,-98.3627
39483,42.7529,-84.7373
39484,39.03,-84.559
39485,42.7161,-87.8233
39486,34.1872,-118.3865
39487,37.2853,-80.0692
39488,,
39489,48.2011,-122.378
39490,34.104,-118.2925
39491,30.2784,-89.7712
39492,33.2407,-117.3025
39493,34.2257,-77.9447
39494,48.7974,-122.4448
39495,37.1795,-94.555
39496,40.4988,-86.1453
39497,36.1163,-83.48100000000002
39498,46.8083,-100.7837
39499,47.1591,-122.5485
39500,36.295,-80.35600000000002
39501,30.1631,-84.2083
39502,34.9205,-85.1549
39503,42.7726,-87.796
39504,37.3721,-93.1428
39505,33.2982,-86.6563
39506,35.9908,-95.8143
39507,41.5476,-93.6618
39508,28.031,-82.7239
39509,48.2189,-122.6823
39510,45.1194,-93.3431
39511,26.5254,-80.061
39512,37.3293,-121.8339
39513,28.4566,-80.7978
39514,32.1941,-110.9739
39515,40.4001,-86.8602
39516,38.8915,-122.5914
39517,42.489,-89.986
39518,33.3813,-86.7046
39519,35.5335,-97.9591
39520,25.9894,-80.2153
39521,42.0962,-88.2902
39522,41.8426,-87.6306
39523,42.5016,-83.1027
39524,31.2137,-82.3557
39525,26.3462,-80.0844
39526,36.8236,-119.7621
39527,36.2416,-86.6117
39528,45.1194,-93.3431
39529,28.1963,-81.6079
39530,33.7602,-118.0808
39531,38.5368,-82.9191
39532,39.5994,-105.0044
39533,37.7806,-122.2166
39534,31.5492,-91.3642
39535,33.8896,-118.3996
39536,,
39537,41.6122,-93.5296
39538,29.2012,-81.0371
39539,28.0848,-82.7253
39540,41.5119,-88.0569
39541,40.4509,-86.1352
39542,29.412,-95.2515
39543,34.1556,-118.2322
39544,42.4731,-92.3365
39545,29.834,-95.4342
39546,29.5472,-94.4267
39547,33.811,-117.218
39548,33.8397,-118.3542
39549,42.6442,-82.8985
39550,32.5185,-96.8071
39551,34.0353,-118.4259
39552,33.9218,-118.1395
39553,34.4291,-119.6833
39554,25.7629,-80.1895
39555,34.1678,-118.1261
39556,30.2787,-81.5831
39557,39.7224,-121.8113
39558,,
39559,37.4352,-121.895
39560,46.1514,-122.9634
39561,33.6856,-112.3659
39562,35.8488,-79.8018
39563,30.4206,-86.6286
39564,30.4487,-86.6255
39565,43.1205,-89.3523
39566,41.2656,-96.0493
39567,37.7593,-122.4836
39568,38.1532,-83.7564
39569,37.8274,-87.5632
39570,34.235,-116.9053
39571,41.4623,-95.218
39572,38.3525,-87.5691
39573,,
39574,35.0108,-80.9266
39575,41.4247,-105.4781
39576,33.1698,-102.2762
39577,31.5678,-84.1619
39578,33.0304,-96.8777
39579,46.92100000000001,-98.7455
39580,33.7669,-118.3806
39581,41.4333,-96.4981
39582,42.5463,-121.745
39583,35.5866,-77.3485
39584,34.104,-118.2925
39585,36.4705,-79.9013
39586,30.853,-95.4036
39587,36.2955,-95.9804
39588,27.4203,-80.9454
39589,44.8756,-93.2553
39590,41.698,-86.8699
39591,47.8392,-122.2855
39592,34.4955,-81.60600000000002
39593,27.884,-82.8025
39594,42.0778,-90.6771
39595,35.452,-98.5604
39596,42.4793,-87.8318
39597,33.9769,-118.2161
39598,33.6437,-117.6868
39599,42.7518,-123.3943
39600,47.1677,-122.5024
39601,35.5335,-97.9591
39602,31.7814,-106.3613
39603,37.7878,-122.1884
39604,32.9652,-117.1213
39605,44.7129,-92.8637
39606,38.2671,-122.0357
39607,42.9559,-87.9933
39608,31.2029,-97.9301
39609,34.1073,-118.2266
39610,42.8627,-84.353
39611,27.2889,-80.298
39612,34.9514,-82.0927
39613,44.0928,-121.2936
39614,35.7398,-96.6719
39615,45.4021,-122.6144
39616,39.8422,-105.1097
39617,34.0282,-117.0489
39618,35.727,-77.9227
39619,44.5436,-94.3698
39620,26.6693,-81.7605
39621,33.6685,-116.3081
39622,37.7354,-122.4571
39623,37.6465,-84.7747
39624,34.6991,-76.7402
39625,35.1421,-106.7041
39626,42.3805,-84.7039
39627,34.0606,-118.3027
39628,,
39629,37.8325,-89.977
39630,34.624,-120.0713
39631,42.019,-93.4462
39632,45.4038,-91.731
39633,34.8135,-82.6531
39634,38.805,-91.174
39635,42.7262,-83.0268
39636,47.7188,-122.1966
39637,28.3022,-82.6264
39638,38.2651,-85.5582
39639,40.2561,-85.6681
39640,36.6255,-119.3204
39641,37.4031,-121.8585
39642,35.106,-114.5947
39643,32.8582,-97.0832
39644,37.3066,-122.0002
39645,35.4307,-87.3198
39646,40.4475,-99.3672
39647,42.0467,-87.8859
39648,44.6615,-90.1784
39649,33.9777,-118.0658
39650,39.8977,-86.0094
39651,34.1455,-116.0601
39652,39.8141,-105.1177
39653,29.5395,-98.4194
39654,42.2634,-84.4083
39655,,
39656,27.8942,-82.6746
39657,42.112,-87.9792
39658,46.2395,-114.1679
39659,33.5251,-81.9394
39660,32.4662,-95.1246
39661,40.9056,-115.5344
39662,32.4119,-104.2395
39663,37.8011,-122.2104
39664,33.5466,-101.8871
39665,35.1104,-106.5781
39666,35.2257,-111.5741
39667,45.845,-119.2849
39668,28.6635,-81.9963
39669,39.8647,-86.1181
39670,39.8259,-104.9113
39671,37.4031,-121.8585
39672,37.671,-97.2179
39673,46.6544,-123.8203
39674,34.2998,-110.0
39675,30.6829,-94.8976
39676,45.5235,-122.6762
39677,42.3358,-83.3846
39678,36.1633,-86.6609
39679,41.5385,-90.5613
39680,33.8687,-84.3351
39681,35.9203,-79.0372
39682,43.0784,-89.2017
39683,41.9816,-90.0844
39684,33.8512,-118.1457
39685,35.5866,-77.3485
39686,42.4778,-92.3661
39687,39.5102,-104.7216
39688,36.1165,-80.0831
39689,31.7089,-106.3293
39690,42.5371,-83.7756
39691,42.2325,-83.6336
39692,30.3904,-91.0021
39693,32.181,-110.819
39694,42.1885,-122.693
39695,35.23300000000001,-97.4067
39696,33.4557,-112.0686
39697,42.3242,-83.3402
39698,30.2784,-89.7712
39699,37.3893,-122.0783
39700,33.739000000000004,-116.9243
39701,34.1248,-117.9031
39702,29.5855,-98.4071
39703,43.7174,-91.9877
39704,,
39705,42.928,-85.5483
39706,32.84,-97.225
39707,45.7813,-108.5727
39708,39.8299,-86.1794
39709,42.8143,-89.6437
39710,42.5125,-83.0643
39711,32.3716,-80.5383
39712,38.7902,-104.8199
39713,39.1979,-94.5199
39714,33.8405,-118.0767
39715,,
39716,45.1809,-89.6907
39717,45.5416,-88.9116
39718,36.1769,-106.2449
39719,42.4212,-83.1009
39720,34.8266,-111.7506
39721,33.6144,-117.6433
39722,35.9904,-77.8468
39723,38.0926,-91.4081
39724,42.84,-83.0388
39725,36.1341,-96.1426
39726,39.2839,-106.0628
39727,35.1312,-84.0388
39728,33.3589,-82.0099
39729,33.5916,-117.6985
39730,,
39731,42.2044,-83.1999
39732,42.1705,-87.859
39733,34.9441,-89.8544
39734,,
39735,29.8598,-90.1105
39736,39.8663,-89.5087
39737,30.0505,-95.4695
39738,34.6679,-86.5603
39739,39.7074,-104.9686
39740,,
39741,42.0694,-93.8781
39742,33.5429,-117.7813
39743,25.7763,-80.2919
39744,33.9056,-118.0818
39745,,
39746,,
39747,39.015,-94.3118
39748,30.2047,-90.8695
39749,39.8689,-85.9765
39750,27.9382,-82.3756
39751,46.8083,-100.7837
39752,29.4027,-98.6433
39753,41.8217,-87.8492
39754,42.1949,-83.4854
39755,41.6934,-87.6243
39756,30.3125,-95.4527
39757,34.0797,-83.9308
39758,35.7225,-78.8408
39759,39.2234,-106.8828
39760,41.4416,-96.4945
39761,33.2549,-84.2728
39762,29.4589,-98.5699
39763,19.5935,-155.438
39764,42.1449,-83.3589
39765,38.0066,-122.2637
39766,32.4401,-88.6783
39767,38.7067,-87.7657
39768,34.0528,-117.2513
39769,30.1843,-92.0497
39770,33.9067,-118.0101
39771,47.1043,-123.0552
39772,40.2111,-85.4291
39773,42.1209,-85.5024
39774,34.3236,-77.9108
39775,34.0268,-118.4733
39776,44.786,-93.2202
39777,34.0888,-83.12200000000001
39778,36.1442,-95.9734
39779,40.8247,-96.6252
39780,33.6082,-112.3241
39781,38.3941,-122.8433
39782,30.4601,-89.0886
39783,41.9463,-87.8061
39784,39.945,-105.8172
39785,36.0662,-86.9639
39786,32.7924,-80.1081
39787,,
39788,34.0972,-117.9065
39789,39.6111,-104.9532
39790,29.7396,-95.446
39791,35.325,-81.846
39792,34.3198,-82.6574
39793,34.2353,-118.5188
39794,38.4592,-122.6393
39795,43.0793,-95.9142
39796,30.9013,-88.0174
39797,30.8647,-90.7256
39798,44.1078,-92.4053
39799,42.7161,-87.8233
39800,33.9047,-78.5744
39801,,
39802,43.0888,-82.4905
39803,37.8019,-89.0232
39804,35.6863,-80.8822
39805,30.0532,-95.3773
39806,41.3015,-91.6987
39807,43.2952,-86.279
39808,34.7871,-92.4222
39809,37.7441,-122.4863
39810,34.6679,-86.5603
39811,31.8383,-106.5364
39812,33.9922,-79.5929
39813,33.0249,-84.9577
39814,41.7895,-88.169
39815,30.0686,-94.1755
39816,29.5497,-95.7982
39817,21.3532,-157.9269
39818,26.4564,-80.1054
39819,30.4487,-86.6255
39820,42.2768,-83.2606
39821,39.5193,-88.7468
39822,35.6648,-82.4927
39823,32.9185,-96.6775
39824,47.6301,-122.2972
39825,27.789,-82.6779
39826,47.1126,-122.7794
39827,37.6875,-122.4388
39828,44.9684,-93.0488
39829,42.0607,-91.4394
39830,26.6693,-81.7605
39831,34.8762,-83.9582
39832,47.6016,-115.3602
39833,33.3887,-111.8428
39834,47.368,-122.1206
39835,30.2585,-93.1146
39836,,
39837,39.2301,-85.8855
39838,38.4915,-90.3772
39839,25.9441,-80.2144
39840,30.6959,-87.8867
39841,37.2563,-121.9229
39842,38.5173,-82.6977
39843,33.5987,-114.6525
39844,34.347,-87.7154
39845,27.9781,-82.7815
39846,42.9993,-88.2196
39847,47.6718,-122.1232
39848,34.0478,-83.311
39849,44.0611,-123.0153
39850,31.6812,-84.1593
39851,,
39852,38.8152,-104.7703
39853,37.7174,-89.8737
39854,32.5753,-117.0707
39855,33.0277,-96.6777
39856,42.2304,-97.0186
39857,,
39858,38.1839,-85.7106
39859,41.55,-87.4569
39860,,
39861,40.9484,-123.6276
39862,38.5178,-121.4419
39863,29.9781,-95.5803
39864,31.0922,-93.9684
39865,45.8006,-88.0773
39866,29.8175,-82.6006
39867,36.0578,-78.2586
39868,35.4241,-83.4392
39869,34.1339,-118.2082
39870,34.3398,-79.4417
39871,44.5522,-88.0788
39872,29.0058,-82.1828
39873,38.5878,-121.3769
39874,41.8661,-88.0648
39875,27.9382,-82.3756
39876,48.0342,-122.5641
39877,33.9382,-84.5403
39878,27.3648,-82.1849
39879,,
39880,34.1173,-117.4378
39881,28.1367,-82.461
39882,42.2044,-83.1999
39883,35.1482,-119.4557
39884,44.0138,-107.9563
39885,45.4093,-122.6847
39886,36.2098,-86.3024
39887,33.8766,-117.9551
39888,45.5411,-122.5566
39889,44.7609,-93.2753
39890,39.8395,-88.9465
39891,,
39892,30.8172,-92.664
39893,25.8301,-80.2926
39894,35.8713,-80.0913
39895,28.8675,-96.999
39896,35.9244,-84.0015
39897,47.725,-121.9369
39898,42.426,-83.2495
39899,37.5174,-122.2927
39900,45.7813,-108.5727
39901,35.0642,-101.9743
39902,,
39903,33.5701,-117.7086
39904,33.9157,-117.2351
39905,35.7641,-78.7786
39906,,
39907,34.151,-118.0889
39908,37.8274,-87.5632
39909,44.9924,-84.148
39910,37.2593,-93.2912
39911,,
39912,43.6376,-84.26799999999999
39913,,
39914,46.368,-87.9938
39915,34.1124,-83.9965
39916,61.2037,-149.7447
39917,26.5025,-81.9276
39918,46.3366,-96.7921
39919,,
39920,31.8507,-91.6807
39921,40.4109,-104.7541
39922,32.7495,-97.6894
39923,34.0066,-117.8098
39924,47.1291,-122.4094
39925,32.6555,-97.1599
39926,33.6111,-84.0683
39927,34.0245,-118.1561
39928,47.5444,-122.3735
39929,33.8867,-118.1265
39930,37.3169,-89.5459
39931,35.0654,-98.7307
39932,41.8724,-88.1123
39933,39.1987,-96.0683
39934,35.7826,-91.6352
39935,32.5062,-95.4006
39936,42.2991,-89.6345
39937,38.7195,-120.8046
39938,42.9282,-83.6264
39939,37.9864,-122.135
39940,45.3727,-122.7631
39941,41.5994,-86.7077
39942,38.0874,-95.6227
39943,26.1938,-81.7636
39944,41.4922,-87.4605
39945,40.7604,-86.3599
39946,30.1044,-95.5066
39947,37.7562,-121.9522
39948,39.7584,-104.9177
39949,28.248,-81.2876
39950,41.1593,-87.6575
39951,37.7539,-90.5984
39952,38.805,-89.9637
39953,42.9047,-88.1214
39954,43.6375,-84.1979
39955,35.2017,-89.9715
39956,26.2288,-80.1635
39957,37.9724,-122.3369
39958,41.698,-86.8699
39959,41.7015,-86.2949
39960,44.9124,-93.3188
39961,41.2191,-104.6612
39962,46.6382,-122.9658
39963,39.7681,-89.855
39964,42.515,-90.6819
39965,32.6242,-84.9207
39966,29.7728,-82.3782
39967,38.8014,-90.5065
39968,34.1243,-118.0515
39969,42.2545,-84.3875
39970,41.4126,-99.6355
39971,33.6634,-84.8639
39972,32.5185,-96.8071
39973,27.004,-82.2117
39974,35.8654,-77.8389
39975,43.1409,-87.9073
39976,38.4049,-120.6544
39977,37.6323,-99.7642
39978,34.1016,-118.0537
39979,34.5839,-83.75
39980,34.1774,-97.2685
39981,37.7559,-87.0803
39982,41.6996,-87.6628
39983,35.1556,-89.7762
39984,32.7678,-96.6082
39985,38.2222,-85.6885
39986,43.1962,-86.2738
39987,42.6595,-83.637
39988,61.206,-149.8101
39989,45.3377,-122.57
39990,40.3983,-120.6464
39991,40.5053,-89.4833
39992,41.8927,-87.941
39993,36.9721,-121.9881
39994,,
39995,36.7563,-121.6703
39996,42.4723,-85.7035
39997,34.1717,-118.3231
39998,37.5176,-121.9287
39999,27.7762,-97.4271
40000,41.5342,-87.8911
40001,36.2574,-81.7652
40002,26.3086,127.7804
40003,41.5878,-87.4532
40004,31.4177,-97.833
40005,35.2829,-85.2568
40006,37.6332,-122.0971
40007,39.7509,-86.1924
40008,27.8839,-82.8265
40009,45.8719,-89.758
40010,38.3691,-88.6481
